owner_name,address,city,parcel_id,lot_number,sale_date,sale_price,property_type,bedrooms,bathrooms,square_feet,year_built,sale_price_clean,county,scrape_date,scrape_timestamp
A-1 COMMUNITIES LLC,7220 FAIRLAWN DR,Fairview (255),023J D 00400 000,0004,12/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 COMMUNITIES LLC,7215 FAIRLAWN DR,Fairview (255),023J D 04500 000,0045,12/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7095 WILEY CIR,Fairview (255),042H J 00400 000,0004,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7099 WILEY CIR,Fairview (255),042H J 00300 000,0003,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7103 WILEY CIR,Fairview (255),042H J 00200 000,0002,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7107 WILEY CIR,Fairview (255),042H J 00100 000,0001,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7316 AUDUBON CV,Fairview (255),042C B 03500 000,0035,9/11/2025,"$80,000",,,,,,80000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,OLD FRANKLIN RD,Fairview (255),046 05402 000,,6/27/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,1365 KITTRELL RD,Unincorporated (000),104 02304 000,,2/27/2025,"$1,175,000",,,,,,1175000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7099 WILEY CIR,Fairview (255),042H J 00300 000,0003,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A-1 HOME BUILDERS INC,7103 WILEY CIR,Fairview (255),042H J 00200 000,0002,6/17/2025,"$942,000",,,,,,942000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A1 PRIORITY HOMES LLC,7131 SONGBIRD SPRINGS LN,Unincorporated (000),068 05913 000,,3/17/2025,"$405,000",,,,,,405000.0,Williamson,2026-01-20,2026-01-20 23:01:29
A2C ACQUISITION 1 LLC,1101 DOWNS BLVD #110,Franklin (263264),078I N 01900 000,0110,3/26/2025,"$400,000",,,,,,400000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AADYA LLC,1530 BLEDSOE LN,Franklin (263264),080H F 02900 000,1220,8/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AARON GREGORY ALAN,4025 KATHIE DR,Thompson's Station (718),145H A 00700 000,0009,6/30/2025,"$1,399,900",,,,,,1399900.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABBADY KHALID &
ABBADY MEGAN",7311 DUTCH RIVER CIR,Fairview (255),043D G 03600 000,0077,4/15/2025,"$867,615",,,,,,867615.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABCDEFG TRUST,2585 DOUGLAS LN,Spring Hill (701),154G B 00600 000,0195,12/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABDELHADI RAMI &
ABDELHADI MUNA",8125 BOILING SPRINGS PLACE,Brentwood (086),054B F 00100 000,0001,4/15/2025,"$3,621,659",,,,,,3621659.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABDELMALEK SHERIN,9000 YATES PVT CT,Nolensville (535),059C O 00100C007,,5/16/2025,"$479,500",,,,,,479500.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABDELSHAHED KEROLES,1027 BELCOR DR,Spring Hill (701),166J D 02300 000,0117,7/1/2025,"$575,000",,,,,,575000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABDOU SANAA,2345 CAROUTH CT,Nolensville (535),056O A 01000 000,0515,8/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABEJAR GRANT &
FITAL MONIKA",3224 NOLEN LN,Franklin (263967),077D A 01700 000,1116,7/11/2025,"$645,000",,,,,,645000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABEL DONALD W &
ABEL JACKIE R",2009 KEISER ST,Spring Hill (701),166J F 07800 000,,9/8/2025,"$580,000",,,,,,580000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABEL DONALD W JR &
ABEL JACKIE R",311 DEEP CREEK DR,Spring Hill (701),154G K 04500 000,0151,10/23/2025,"$1,065,000",,,,,,1065000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABERCROMBIE ANDREW &
LI SHUYAO",3182 TRISTAN DR,Franklin (263967),077F F 01300 000,4153,6/26/2025,"$647,500",,,,,,647500.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABIDE DWELLINGS LLC,7148 MAPLESIDE LN,Fairview (255),042G F 02100 000,0021,10/22/2025,"$293,760",,,,,,293760.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABNER KYLE &
ABNER LYDIA",219 NORFOLK LN,Nolensville (535),057H C 04000 000,0106,2/13/2025,"$705,000",,,,,,705000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABRAHAMIAN/ROGERS FAM TRUST,2829 KAYE DR,Spring Hill (701),154I I 03300 000,0039,3/27/2025,"$775,000",,,,,,775000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABRAHAM ROSALIE,7127 MAPLESIDE LN,Fairview (255),042G F 04400 000,0044,6/6/2025,"$327,990",,,,,,327990.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ABRAHAM SAMUEL &
LOVELY REV TRUST",8313 BRIDLE PL,Brentwood (086),054K D 01200 000,0047,10/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ABRAMS CHRISTOPHER,1042 AENON CIR,Spring Hill (701),166J F 02200 000,,5/27/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ACEVEDO BELLO RORI JOSE &
ACEVEDO BELLO KIMBERLY",324 STONEGATE DR,Franklin (263264),089B E 01400 000,1018,7/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ACHORD LYNDA LE,2035 RODERICK CIR,Franklin (263264),089B K 00300 000,0018,10/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ACKER MICHAEL &
ACKER JENNIFER",7960 HALEWOOD DR,Unincorporated (000),108P A 01300 000,0313,6/30/2025,"$1,271,329",,,,,,1271329.0,Williamson,2026-01-20,2026-01-20 23:01:29
ACPF FRANKLIN TN LLC,780 OAK MEADOW DR,Franklin (263264),079J A 01401 000,,11/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AC PROJECTS REAL ESTATE LLC,FAIRVIEW BLVD,Unincorporated (000),069 00701 000,,9/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AC PROJECTS REAL ESTATE LLC,2958 FAIRVIEW BLVD,Unincorporated (000),069 00700 000,,9/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ACQUAVIVA SANDRA L LIV TRUST,1558 TOWNE PARK LN,Franklin (263967),061O B 04600 000,0917,7/17/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ACUFF EMILY HUFFMAN &
ACUFF LUCIAN BEDFORD",548 MIDWAY CIR,Brentwood (086),011P D 08100 000,0081,10/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAIR WILLIAM ARTHUR III &
ADAIR LINDA DIANE",4037 KATHIE DR,Thompson's Station (718),145H A 01000 000,0012,2/13/2025,"$1,306,187",,,,,,1306187.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAM FLINT,6009 YATES PVT CT,Nolensville (535),059C O 00300C009,,2/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAM JENNIFER DEVINE,8038 WARREN DR,Nolensville (535),059F F 00800 000,1422,2/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS 2025 FAM REV TRUST,218 GREEN VALLEY BLVD,Unincorporated (000),105L C 02700 000,0056,12/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS AMBER,1015 DEL RIO CT,Franklin (263264),063J C 03100 000,0027,8/11/2025,"$567,000",,,,,,567000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS ANDREW &
ADAMS RACHEL A",5116 COUNTRY CLUB DR,Brentwood (086),012L C 02400 000,0104,6/17/2025,"$1,750,000",,,,,,1750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS ANGELINA &
ADAMS JOSHUA",8215 HALEY LN,Unincorporated (000),113 05520 000,0002,5/28/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS CARMEN &
ADAMS BILL",2009 CALLAWAY PARK PL,Thompson's Station (718),145B B 04000 000,0113,3/25/2025,"$829,000",,,,,,829000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS CHERYL,315 DEEP CREEK DR,Spring Hill (701),154G K 04700 000,0153,9/25/2025,"$852,103",,,,,,852103.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS DAVE &
LESLEY LIV TRUST",2033 DAYLILY DR,Franklin (263967),080A F 04300 000,0085,7/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS DENNIS JR &
ADAMS ALYSSA",2004 VAIL TR,Nolensville (535),056J L 03200 000,0032,12/1/2025,"$2,595,000",,,,,,2595000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS ED &
JEANETTE LIV TRUST",823 BRANDYLEIGH CT,Franklin (263967),052A J 08100 000,0694,1/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS GEORGE T &
ADAMS CATHERINE C",9033 PASSIFLORA CT,Unincorporated (000),142J A 02900 000,,4/14/2025,"$2,950,000",,,,,,2950000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS GLENN &
ADAMS MELINDA",1621 COVINGTON DR,Brentwood (086),054A A 02500 000,0334,5/14/2025,"$1,005,000",,,,,,1005000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS GREG &
ADAMS AMY ELAYNE",1528 BUNBURY DR,Spring Hill (701),154P C 02800 000,0055,11/20/2025,"$750,000",,,,,,750000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS JACOB REV TRUST,788 ALAMEDA AVE,Nolensville (535),033K A 00200 000,0035,5/15/2025,"$1,025,000",,,,,,1025000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS JAMES E JR 2016 REV TRUST ETAL,WILSON PK,Brentwood (086),035 00300 000,,3/12/2025,"$1,250,959",,,,,,1250959.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS JAMES N JR &
ADAMS ANITA BETH",6312 RAMSGATE CT,Brentwood (086),008O B 01400 000,0264,5/2/2025,"$1,700,000",,,,,,1700000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS JOHNESHA &
ADAMS DAVID",1033 BRAYDEN DR,Fairview (255),047P C 03100 000,0033,12/4/2025,"$518,000",,,,,,518000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS JORDYN &
ADAMS WALTER SHANE",4091 KINGS CAMP PASS,Unincorporated (000),109N D 03300 000,0632,3/21/2025,"$1,375,000",,,,,,1375000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS KAMAL I &
ADAMS NOOR A",410 SPRINGHOUSE CT,Franklin (263967),079M E 01200 000,0112,7/23/2025,"$910,000",,,,,,910000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS MICHAEL JON &
ADAMS MYRA PAGE",310 CHELTENHAM AVE,Franklin (263967),077B A 02300 000,0075,5/29/2025,"$1,170,000",,,,,,1170000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS S J REV TRUST,4320 LONG LN,Unincorporated (000),106 18403 000,,11/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS TCP TRUST,S LICK CREEK RD,Unincorporated (000),125 00300 000,,7/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADAMS TRAVIS R,8233 GLOVER DR,Brentwood (086),035O F 02300 000,0112,12/2/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADAMS WARNER YOUNG &
ADAMS DANIEL LOUIS",233 LANCELOT LN,Franklin (263264),063I A 05200 000,0025,4/29/2025,"$966,675",,,,,,966675.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADB &
LRB COMM PROP TRUST",5516 HARDEMAN SPRINGS BLVD,Unincorporated (000),114C A 03200 000,0132,6/2/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADB PROP TRUST &
BMB PROP TRUST",713 RIVERVIEW DR,Franklin (263264),089J B 01400 000,0532,7/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADCOCK JACOB KYLE,804 BRENTWOOD POINTE,Brentwood (086),053C D 00100C004,0804,9/12/2025,"$312,500",,,,,,312500.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADCOCK RAYMOND ERIC,8135 HEIRLOOM BLVD,Unincorporated (000),142K B 01700 000,11017,10/7/2025,"$2,800,000",,,,,,2800000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADDINGTON BRINLEY &
ADDINGTON CARLIE",7277 MURREL DR,Unincorporated (000),134E B 01200 000,0312,7/31/2025,"$1,349,052",,,,,,1349052.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADDY &
RIA RENTALS LLC",2702 BRAMBLEWOOD LN,Thompson's Station (718),145F F 06900 000,1469,6/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADELSECK FAM TRUST,210 FAIRGROUND ST,Franklin (263264),078J G 03500 000,0001,3/21/2025,"$1,072,514",,,,,,1072514.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADH INVS LLC,115 POTEAT PL,Franklin (263967),052J B 00700 000,0169,10/28/2025,"$560,000",,,,,,560000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADKINS FAM REV LIV TRUST,9504 EDENBROOK CT,Brentwood (086),034F B 01000 000,0010,5/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ADKINS RHONDA FORLAW REV TRUST,750 VALHALLA LN,Unincorporated (000),028 00101 000,0002,12/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADLER KENNETH J &
TONYE M REV TRUST",110 LANCASTER DR,Franklin (263264),063N B 01100 000,0032,6/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADLER KENNETH J &
TONYE M REV TRUST",106 LANCASTER DR,Franklin (263264),063N B 01000 000,0033,6/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADLER KENNETH J &
TONYE M REV TRUST",496 LIBERTY PK,Franklin (263264),063 04400 000,0008,6/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADLER KENNETH J &
TONYE M REV TRUST",300 EDDY CT,Franklin (263264),063 03900 000,,6/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ADLER KENNETH J &
TONYE M REV TRUST",300 EDDY CT,Franklin (263264),063 03900 000,,6/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AENUGULA SANKIRTH,1081 MOUNTAIN VIEW PVT DR,Spring Hill (701),153E C 00100C039,,12/26/2025,"$397,485",,,,,,397485.0,Williamson,2026-01-20,2026-01-20 23:01:29
AGARWAL AMIT K,1605 HILLWOOD DR,Brentwood (086),034D J 00300 000,0133,6/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AGARWAL RACHANA K,269 MARY ANN CIR,Spring Hill (701),153K K 05100 000,0051,6/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AGARWAL RACHANA K,212 OVERLOOK CIR #102,Brentwood (086),011F A 00400C002,,6/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGASSI ARMOND &
AGASSI LESLIE A",1418 ARROWHEAD DR,Brentwood (086),035L A 03400 000,0167,9/2/2025,"$1,525,000",,,,,,1525000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGBUNAG ANDREW &
AGBUNAG LAURA",253 FREEDOM DR,Franklin (263264),079B E 03200 000,0039,11/3/2025,"$590,000",,,,,,590000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AGEE MADISON,408 WHITLEY CT,Unincorporated (000),015M H 01000 000,1250,5/19/2025,"$798,690",,,,,,798690.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGGARWAL NITI RAI &
MALLAVARPU PRAVIN",230 FOWLER CIR,Franklin (263967),106K K 00700 000,0214,12/15/2025,"$830,000",,,,,,830000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AG LEGACY REV LIV TRUST,3005 BLYTHE MEADOW PVT LN,Unincorporated (000),113 04311 000,0005,10/24/2025,"$815,000",,,,,,815000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGNEW LEWIS SAMUEL &
AGNEW PATRICIA ANNE",124 FITZGERALD ST,Franklin (263967),077C E 03800 000,,12/5/2025,"$1,100,000",,,,,,1100000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGOTIYA NITIN K &
LADIA SHIVANI",1980 ALLERTON WAY,Spring Hill (701),167F B 01100 000,0018,9/17/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGRESTO JOSEPH ROCCO &
BOND STACIE L",7100 BONTERRA DR,Unincorporated (000),116N A 00100 000,0101,5/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGUAYO JAIME Y &
MELODY J REV LIV TRUST",1044 NEALCREST CIR,Spring Hill (701),166O E 02300 000,0078,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGUAYO JAIME Y &
MELODY J REV LIV TRUST",610 EDGEWOOD BLVD,Franklin (263264),078H A 01000 000,0044,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGUIAR CARLOS &
AGUIAR AMBER ALEECE",7264 FIDDLERS GLEN DR,Unincorporated (000),114B A 01100 000,0111,9/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AGUILAR CAMILA ANN &
AGUILAR DANIEL ANDRES",2717 CLOISTER LN,Thompson's Station (718),132N C 00400 000,1138,8/15/2025,"$725,000",,,,,,725000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AGUILAR MARIELISA,7932 HALEWOOD DR,Unincorporated (000),108P A 00600 000,0306,6/30/2025,"$1,479,361",,,,,,1479361.0,Williamson,2026-01-20,2026-01-20 23:01:29
AHAVA FAMILY TRUST,1606 THOMPSONS STA RD W,Thompson's Station (718),146 01304 000,,2/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AHAVA FAM TRUST,2030 CANYON ECHO DR,Franklin (263967),117O B 01100 000,0208,2/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AH &
EA PROPERTY TRUST #2",1700 WILSON PK,Brentwood (086),054 03703 000,,2/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AH &
EA PROP TRUST #1",1731 FORREST CROSSING CIR,Franklin (263264),089H B 00200 000,1102,2/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AHERN LAWRENCE J &
AHERN PAMELA J",7156 CEDARCREST CT,Fairview (255),042I B 04300 000,0043,7/29/2025,"$375,000",,,,,,375000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AHMADPOUR FARIBORZ &
FERDOSIAN SHEYDA",720 GREEN HILL BLVD,Brentwood (086),030H H 00200 000,0080,5/29/2025,"$1,210,000",,,,,,1210000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AHMED WESAM,9562 YELLOW FINCH CT,Brentwood (086),034A E 00900 000,0046,11/10/2025,"$1,850,000",,,,,,1850000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AIKEN ANTHONY &
AIKEN MELESSIA",1178 MCCOURY LN,Spring Hill (701),153M G 00700 000,0233,9/29/2025,"$710,000",,,,,,710000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AIKEN TN COMM PROP TRUST,2201 GRACE POINT CT,Unincorporated (000),088H E 00900 000,0146,12/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AILENI AGNIVESH REDDY &
ABBIDI HARSHITHA REDDY",812 SUGARBUSH LN,Spring Hill (701),166G F 02200 000,0182,3/26/2025,"$774,754",,,,,,774754.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AILIFF ZACHARY SETH &
HOBBS LAURA",2008 OLD HILLSBORO RD,Unincorporated (000),065 03501 000,TR1,2/13/2025,"$1,500,000",,,,,,1500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AITCHISON WENDY PRISCILLA REV LIV TRUST,3176 LANGLEY DR,Franklin (263967),077F C 00200 000,3117,4/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AJJS ENTERPRISES LLC,8004 RAGUSA CIR,Spring Hill (701),166K E 01900 000,0638,5/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AJJS ENTERPRISES LLC,2906 WIND DANCE RD,Spring Hill (701),170B B 01700 000,0061,5/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
AJJS ENTERPRISES LLC,2028 FIONA WAY,Spring Hill (701),166N A 05400 000,0054,5/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AKAMAH JOSEPH ATIAH &
AKAMAH RAHINATU",1105 HIBISCUS LN,Nolensville (535),056C D 01100 000,0011,10/7/2025,"$1,300,000",,,,,,1300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AKERS JOHN KEVIN ETAL,1552 WHITE BARN WAY,Brentwood (086),054B F 02200 000,0022,10/30/2025,"$2,499,900",,,,,,2499900.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AKERS-RISNER ELISA JANE &
RISNER CLARK HERRON",CROW CUT RD,Unincorporated (000),021 09305 000,,7/24/2025,"$200,000",,,,,,200000.0,Williamson,2026-01-20,2026-01-20 23:01:29
AKIN CAROLE S REV LIV TRUST,9028 SUNRISE CIR,Franklin (263264),053 05600C021,9028,5/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"AKKIREDDY SAI KIRAN &
SUNKARA BABY MANISHA",1008 MYRTLE LN,Spring Hill (701),166G G 03700 000,263,8/21/2025,"$765,644",,,,,,765644.0,Williamson,2026-01-20,2026-01-20 23:01:29
AKM REV TRUST,1007 SOUTHBROOKE BLVD,Franklin (263967),117I E 02000 000,0102,2/19/2025,"$1,005,000",,,,,,1005000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALAPATI AMARANATH &
DESU KALAPADMINI",644 CONIFER DR,Spring Hill (701),166G G 02100 000,295,11/12/2025,"$810,000",,,,,,810000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALBARRACIN TN COMM PROP TRUST,1022 NEALCREST CIR,Spring Hill (701),166O E 01200 000,0067,9/4/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALBERT COREY LEE &
ALBERT HOLLIE CHARLENE",7326 LAKELET CV,Fairview (255),042D D 03400 000,0034,3/24/2025,"$540,000",,,,,,540000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALBONETTI TN COMM PROP TRUST,7263 HARLOW DR,Unincorporated (000),136N B 00900 000,0307,9/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALCA ELIZABETH &
TATAJE HILBERTO ALCA",2919 SAMS CT,Spring Hill (701),166P A 01000 000,0010,11/4/2025,"$435,000",,,,,,435000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALCOCER JESUS RAMON SALOM &
ZERPA LISBETH CAROLINA SOLANO",2936 STEWART CAMPBELL PT,Spring Hill (701),166A H 03100 000,0298,5/2/2025,"$735,000",,,,,,735000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALCORN AMY SUSAN &
ALCORN JEREMIAH PAUL",426 MURFREESBORO RD,Franklin (263264),078E B 00400 000,,2/14/2025,"$1,175,000",,,,,,1175000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALCOTT JOHN B,204 BATTLE AVE,Franklin (263264),078J F 02100 000,0024,5/5/2025,"$1,250,000",,,,,,1250000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALDEN SUSAN WILSON TRUST,5092 NELSON DR,Franklin (263967),077G E 02200 000,1772,11/20/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALDER BERYL DEPALMA &
ALDER WILLIAM ALAN",211 CLARENDON CIR,Franklin (263967),052A C 02800 000,0465,6/6/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALDRICH FAM TRUST,417 CALDWELL CT,Franklin (263967),090D B 02900 000,0088,2/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALDRUP-TEAGUE FAM TRUST,1576 BUNBURY DR,Spring Hill (701),166A L 02200 000,0350,2/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALEMAN PATRICK JOSEPH &
GONZALEZ BIRIDIANA REYES",530 VINTAGE GREEN LN,Franklin (263264),090G G 00700 000,0060,5/9/2025,"$537,000",,,,,,537000.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALEVIZOS ELIZABETH PATRICIA,957 BRAIDWOOD LN,Franklin (263967),089K J 00300 000,0355,5/14/2025,"$702,769",,,,,,702769.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALEXANDER BARRY DANE II TRUST,140 N ROYAL OAKS BLVD,Franklin (263264),079F B 00100 000,,7/15/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALEXANDER JULIAN,855 E BENJAMIN DR,Franklin (263264),079B I 04700 000,0178,12/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALEXANDER KAY FRANCES CHADWELL &
506 FRANKLIN ROAD LLC",TRINITY RD,Unincorporated (000),108 12506 000,,9/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"ALEXANDER REX H &
BARBARA JOINT TRUST",148 WORTHY DR,Franklin (263967),106K A 03600 000,0056,10/3/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
ALEXANDER RICHARD GREGORY,1885 PORTVIEW DR,Spring Hill (701),167L K 04600 000,0092,5/15/2025,"$409,000",,,,,,409000.0,Williamson,2026-01-20,2026-01-20 23:01:29
